Date,Close,High,Low,Open,Volume,simple_return_o2c,log_return_o2c
2014-10-20,7879.399902,7905.950195,7856.950195,7896.950195,176200,-0.0022224140417034244,-0.00222488726882571
2014-10-21,7927.75,7936.600098,7874.350098,7906.149902,163400,0.002732062795133272,0.0027283374952013478
2014-10-22,7995.899902,8005.0,7974.549805,7997.799805,151100,-0.000237553207922514,-0.00023758142815510415
2014-10-27,7991.700195,8064.399902,7985.649902,8064.350098,132800,-0.009008773443258233,-0.009049597812688558
2014-10-28,8027.600098,8037.799805,7995.049805,8002.399902,124100,0.003149079814631861,0.0031441318477660493
2014-10-29,8090.450195,8097.950195,8052.25,8077.049805,148300,0.001659069873718666,0.0016576951376078674
2014-10-30,8169.200195,8181.549805,8085.200195,8085.200195,205700,0.010389353135862534,0.010335754722164555
2014-10-31,8322.200195,8330.75,8198.049805,8200.799805,176200,0.014803481719670941,0.014694979678837377
2014-11-03,8324.150391,8350.599609,8297.650391,8348.150391,141100,-0.0028748883136885395,-0.0028790287425143244
2014-11-05,8338.299805,8365.549805,8323.5,8351.25,161600,-0.001550689417751716,-0.0015518929809829754
2014-11-07,8337.0,8360.349609,8290.25,8331.849609,153400,0.0006181569809464715,0.0006179660006197537
2014-11-10,8344.25,8383.049805,8304.450195,8337.799805,130700,0.0007736087638050559,0.0007733096827831978
2014-11-11,8362.650391,8378.700195,8321.849609,8354.099609,122000,0.0010235432183243187,0.0010230197551254513
2014-11-12,8383.299805,8415.049805,8370.5,8378.900391,125200,0.0005250586347496089,0.0005249208396961916
2014-11-13,8357.849609,8408.0,8320.349609,8405.25,127400,-0.005639379078552054,-0.005655340413044181
2014-11-14,8389.900391,8400.650391,8346.799805,8360.700195,146800,0.0034925538912951026,0.003486469088505295
2014-11-17,8430.75,8438.099609,8349.099609,8378.400391,113900,0.006248162722831241,0.006228723883459854
2014-11-18,8425.900391,8454.5,8407.25,8441.25,134700,-0.0018184047386348157,-0.0018200600435120898
2014-11-19,8382.299805,8455.650391,8360.5,8440.650391,125400,-0.00691304381735991,-0.006937049604112381
2014-11-20,8401.900391,8410.849609,8353.150391,8406.5,122800,-0.0005471491108072213,-0.0005472988515047674
2014-11-21,8477.349609,8489.799805,8398.599609,8408.200195,137000,0.008224044670240183,0.008190411489566177
2014-11-24,8530.150391,8534.650391,8490.799805,8490.950195,140700,0.0046167030897299455,0.004606078802922982
2014-11-25,8463.099609,8535.349609,8429.450195,8530.799805,271900,-0.007935972892051724,-0.007967630324510446
2014-11-26,8475.75,8500.299805,8438.650391,8450.299805,151900,0.0030117505398969957,0.003007224304889638
2014-11-27,8494.200195,8506.75,8456.349609,8477.799805,194300,0.0019345101768417639,0.0019326414217253449
2014-11-28,8588.25,8617.0,8516.25,8516.799805,197200,0.008389324233974982,0.00835432943898916
2014-12-01,8555.900391,8623.0,8545.150391,8605.099609,152000,-0.005717448982059947,-0.005733856161519926
2014-12-02,8524.700195,8560.200195,8504.650391,8535.450195,137400,-0.0012594531927908603,-0.0012602469705172011
2014-12-03,8537.650391,8546.950195,8508.349609,8528.700195,153200,0.0010494208725084775,0.001048870615358561
2014-12-04,8564.400391,8626.950195,8526.400391,8582.400391,143500,-0.0020973153406913525,-0.002099517786531624
2014-12-05,8538.299805,8588.349609,8523.900391,8584.25,143300,-0.005352849113201441,-0.005367226941197685
2014-12-08,8438.25,8546.349609,8432.25,8538.650391,163800,-0.011758344281881383,-0.011828020333911879
2014-12-09,8340.700195,8444.5,8330.5,8439.299805,146300,-0.011683387517716137,-0.011752174591939977
2014-12-10,8355.650391,8376.799805,8317.0,8318.049805,136700,0.004520360767423792,0.004510174621856273
2014-12-11,8292.900391,8348.299805,8272.400391,8338.849609,133900,-0.005510258627330233,-0.005525496103134118
2014-12-12,8224.099609,8321.900391,8216.299805,8302.0,138100,-0.009383328234160326,-0.009427629002087544
2014-12-15,8219.599609,8242.400391,8152.5,8160.75,137100,0.007211299084030287,0.007185421997258138
2014-12-16,8067.600098,8189.350098,8052.600098,8172.600098,197300,-0.012847808376883041,-0.012931055262292693
2014-12-17,8029.799805,8082.0,7961.350098,8041.200195,216200,-0.001417747316761142,-0.001418753271393638
2014-12-18,8159.299805,8174.299805,8084.899902,8138.899902,162100,0.0025064693319285514,0.0025033333766966235
2014-12-19,8225.200195,8263.450195,8208.599609,8230.450195,174800,-0.0006378751921966019,-0.0006380787211323201
2014-12-22,8324.0,8330.950195,8228.200195,8255.0,139200,0.00835857056329492,0.008323831159296607
2014-12-23,8267.0,8364.75,8252.849609,8324.599609,132200,-0.00691920473120744,-0.0069432534243516805
2014-12-24,8174.100098,8286.400391,8155.25,8272.049805,221900,-0.011841044155802338,-0.011911707693129854
2014-12-26,8200.700195,8234.549805,8147.950195,8204.799805,75500,-0.0004996599670235025,-0.0004997848386621304
2014-12-29,8246.299805,8279.150391,8214.700195,8214.700195,82100,0.003846714943928742,0.003839335254984461
2014-12-30,8248.25,8268.25,8220.549805,8260.299805,77700,-0.001458761217444815,-0.0014598262454632953
2014-12-31,8282.700195,8291.0,8243.75,8243.900391,84500,0.004706486269819399,0.00469544539225481
2015-01-02,8395.450195,8410.599609,8288.700195,8288.700195,101900,0.012878979512902955,0.012796750718989594
2015-01-05,8378.400391,8445.599609,8363.900391,8407.950195,118200,-0.0035145074976268287,-0.003520697887472499
2015-01-06,8127.350098,8327.849609,8111.350098,8325.299805,172800,-0.023776886314786694,-0.02406411860675443
2015-01-07,8102.100098,8151.200195,8065.450195,8118.649902,164100,-0.0020384921384433152,-0.002040572691484077
2015-01-08,8234.599609,8243.5,8167.299805,8191.399902,143800,0.005273788060262241,0.005259930340442502
2015-01-09,8284.5,8303.299805,8190.799805,8285.450195,148000,-0.00011468236216938266,-0.00011468893869429144
2015-01-12,8323.0,8332.599609,8245.599609,8291.349609,103200,0.0038172785484336114,0.0038100112290591517
2015-01-13,8299.400391,8356.650391,8267.900391,8346.150391,129600,-0.0056013848073492856,-0.005617131392547935
2015-01-14,8277.549805,8326.450195,8236.650391,8307.25,146100,-0.003575213819254186,-0.0035816201701216175
2015-01-15,8494.150391,8527.099609,8380.549805,8424.5,232100,0.008267599382752566,0.008233609994898552
2015-01-16,8513.799805,8530.75,8452.25,8504.049805,176000,0.001146512570312952,0.0011458558267046133
2015-01-19,8550.700195,8570.950195,8531.5,8550.049805,125400,7.60685627372304e-05,7.606566967082527e-05
2015-01-20,8695.599609,8707.900391,8574.5,8575.099609,158700,0.014052314899471119,0.013954496441167568
2015-01-21,8729.5,8741.849609,8689.599609,8719.650391,185900,0.0011295876048158515,0.0011289501007699899
2015-01-22,8761.400391,8774.150391,8727.0,8745.849609,175500,0.001778075623893205,0.001776496718762488
2015-01-23,8835.599609,8866.400391,8795.400391,8827.950195,191200,0.0008664994512921353,0.0008661242573638362
2015-01-27,8910.5,8925.049805,8825.450195,8871.349609,192000,0.004413126832503611,0.004403417543352753
2015-01-28,8914.299805,8985.049805,8874.049805,8902.75,185100,0.0012973300384713227,0.001296489232979879
2015-01-29,8952.349609,8966.650391,8861.25,8901.5,256300,0.005712476436555702,0.00569622211527662
2015-01-30,8808.900391,8996.599609,8775.099609,8996.599609,267300,-0.020863351283548437,-0.021084066297763344
2015-02-02,8797.400391,8840.799805,8751.099609,8802.5,210100,-0.0005793364385118238,-0.0005795043187088592
2015-02-03,8756.549805,8837.299805,8726.650391,8823.150391,208700,-0.007548390659637194,-0.007577023941548326
